text,polarity,subjectivity
"and the transfer of heat, water vapor, and momentum.",0.0,0.0
"WHITEOUT: Pertaining to the occurence, extent, and severity of whiteout conditions.",0.0,0.0
"DATA MANAGEMENT/DATA HANDLING: Describes the development, execution and supervision of plans, policies, programs and practices that control, protect, deliver and enhance the value of data. The data handling component refers to the process of ensuring that data is stored, archived, or disposed of in a safe and secure manner during and after the conclusion of a research project and/or data retrieval.",0.45,0.55
TROPICAL STORM FORCE WIND EXTENT: The extent of a tropical storm's wind field.,0.0,0.0
"GREBES: Phylum Chordata. Class Aves. Order Podicipediformes. Small to medium freshwater diving birds with lobed toes on large feet, long wings and varied bill depending on diet.",-0.028571428571428577,0.40952380952380957
GEOLOGICAL FEATURES: null,0.0,0.0
SOIL TEMPERATURE: The degree of hotness or coldness of the soil as  measured on some definite temperature scale.,0.0,0.5
HALOCLINE: The zone of the ocean in which salinity increases rapidly with depth.,0.0,0.0
ACOUSTIC FREQUENCY: The number of cycles per unit time of a sound wave.,0.4,0.4
WATER STORAGE: Methods to store water for human consumption or agricultural use.,0.0,0.1
"HUMIDITY INDEX: As used by C. W. Thornthwaite in his 1948 climatic classification, an index of the degree of water surplus over water need at any given station.",0.0,0.0
"CARBON MONOXIDE: A colorless, odorless, and very toxic gas; molecular formula CO. It is foundin trace quantities in the natural atmosphere, but also produced by theincomplete combustion of carbonaceous gasses.",0.15000000000000002,0.35
AIR QUALITY: The study of air pollutants in the atmosphere.,0.0,0.0
TYPHOONS (WESTERN N. PACIFIC): null,0.0,0.0
SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 3): Category 3 on the Saffir-Simpson Hurricane Wind Scale.  Sustained Winds 111-129 mph96-112 kt 178-208 km/h,0.0,0.0
LATENT HEAT FLUX: null,0.0,0.0
ABSORPTION: The process by which incident radiant energy is retained by a substance.The absorbed radiation is converted to another form of energy according tothe nature of the absorbing medium.,0.25,0.925
WEATHER FORECAST: A statement of expected meteorological conditions for a specific period and fora specific area.,-0.03333333333333333,0.21666666666666667
DATA CUSTOMIZATION: null,0.0,0.0
"ZOOPLANKTON: Zooplankton is the animal portion of the plankton; the animal communityin marine and freshwater situations that floats free in the water,independent of the shore and the bottom, moving passively with thecurrents.",0.4,0.8
WATER TABLE DEPTH: The level below which the ground is completely saturated with water.,0.1,0.4
CONTAMINANTS: Foreign agents that are present in water which may produce a physical or chemical change.,-0.041666666666666664,0.08928571428571429
WATER VAPOR INDICES: Indices developed to quantify atmospheric water vapor over a given area and timescale.,0.05,0.15
"RADON PROFILES: A vertical representation of the measurement of Radon (chemical symbol Rn, an odorless, colorless, radioactive gas). Radon comes from the natural decay of uranium and radium found in nearly all rocks and soils.",0.1,0.4
"EASTERN PACIFIC OSCILLATION: The East Pacific - North Pacific (EP- NP) pattern is a Spring-Summer-Fall pattern with three main anomaly centers. The positive phase of this pattern features positive height anomalies located over Alaska/ Western Canada, and negative anomalies over the central North Pacific and eastern North America. Strong positive phases of the EP-NP pattern are associated with a southward shift and intensification of the Pacific jet stream from eastern Asia to the eastern North Pacific, followed downstream by an enhanced anticyclonic circulation over western North America, and by an enhanced cyclonic circulation over the eastern United States. Strong negative phases of the pattern are associated with circulation anomalies of opposite sign in these regions.The positive phase of the EP-NP pattern is associated with above-average surface temperatures over the eastern North Pacific, and below-average temperatures over the central North Pacific and eastern North America. The main precipitation anomalies associated with this pattern reflect above-average precipitation in the area north of Hawaii and below-average precipitation over southwestern Canada.",0.1006060606060606,0.3743434343434343
"PALEOCLIMATE RECONSTRUCTIONS: Reconstruction of past climatic conditions using paleoclimate proxy records (tree rings, ice cores, etc.)",-0.25,0.25
LAGOONS: A body of shallow sea water or brackish water separated from the sea by some form of barrier.,-0.3333333333333333,0.5
WIND DYNAMICS: Measurement of forces within the Earth's Atmosphere associated with wind.,0.0,0.0
TYPHOONS (WESTERN N. PACIFIC): null,0.0,0.0
"ENVIRONMENTAL LAPSE RATE: The rate of decrease of air temperature with height, usually measured with a radiosonde.",-0.25,0.25
"PLANT CHARACTERISTICS: Plant characteristics refer to Global Change Master Directorydetailed variables under the variable, Plant Characteristics:  Plantaboveground biomass, plant biomass, plant blooms, plant boronconcentration, plant calcium concentration, plant carbon concentration,plant copper concentration, plant diameter, plant diseases, plant height,plant iron concentration, plant magnesium concentration, plant manganeseconcentration, plant nitrogen concentration, plant phosphorusconcentration, plant potassium concentration, plant production, plant rootbiomass, plant sink capacity, plant sulfur concentration, plant waterpotential, and plant zinc concentration.",0.0,0.0
"ENVIRONMENTAL ASSESSMENTS: The systematic identification and evaluation of the potential impacts of proposed projects, plans, programs, policies, or legislative actions upon the physical, chemical, biological, cultural, and socioeconomic components of the environment.",0.03333333333333333,0.4142857142857143
"AEROSOL PARTICLE PROPERTIES: Properties of aerosol particles including: compositon, size, diameter.",0.0,0.0
"SEA LEVEL PRESSURE: The atmospheric pressure at mean sea level, either directly measured, or,most commonly, empirically determined from the observed station pressure.",-0.028124999999999997,0.296875
"SERICULTURE: Any measurement related to the growing of silkworms, including products.",0.0,0.4
"OCEAN CHEMISTRY: Scientific field of study pertaining to the composition and propertiesof seawater. Variables include concentrations of seawater's constituentmaterials. For variables pertaining to seawater salinity, see the Term<a href='SALINITYDENSITY.html'>Salinity/Density</a>.",0.0,0.0
"ATMOSPHERIC HEATING: Atmospheric heating has been used to refer to the heat transfer or heatbalance of the Earth's atmosphere. Heat transfer is the exchange of heatby radiation, conduction, or convection. Heat balance is the balance ofthe gains and losses of heat at any point in the atmosphere.",0.0,0.0
MAXIMUM SURFACE WIND: Maximum wind recorded from a tropical cyclone at the Earth's surface.,0.0,0.0
DATA INTEROPERABILITY: Interoperability is the ability of two or more systems or components to exchange information and to use the information that has been exchanged.,0.5,0.5
"WEATHERING: Breaking down of Earth's rocks, soils and minerals through direct contact with the planet's atmosphere. Weathering occurs in situ, or 'with no movement', and thus should not be confused with erosion, which involves the movement of rocks and minerals by agents such as water, ice, wind, and gravity.",-0.1138888888888889,0.4722222222222222
"TIDAL FRICTION: A force between the oceans of Earth and the ocean floors caused by the gravitational attraction of the Moon. The Earth tries to carry the ocean waters round with it, while the Moon tries to keep them heaped up under it and on the far side of the Earth.",-0.07500000000000001,0.55
CROP DENSITY: Crop Density is the number of individual plants found within a set area.,0.0,0.4
CATALOGING: A Catalog service is defined as Data Handling Services that provide a listing,0.0,0.0
"of items arranged systematically with descriptive details. These items include, but are not limited to, data sets, reference materials, and other services.",-0.044642857142857144,0.2589285714285714
